time,V_p,A_p,theta,airspeed
463.932,2069.0,2162.0,0.130393,17.238749088823518
463.93600000000004,2067.4999999999895,2162.0,0.13047175000000055,17.250830070000006
463.948,2063.0,2162.0,0.130708,16.99712946529441
463.953,2060.0588235294235,2161.117647058827,0.13064417647058849,16.891420880000013
463.96500000000003,2053.0,2159.0,0.130491,17.045453390000013
463.96900000000005,2057.2352941176823,2161.117647058841,0.13102723529412214,17.096797560000013
463.98199999999997,2071.0,2168.0,0.13277,16.900481615882864
463.986,2068.75,2168.25,0.13255575,16.840076710000005
463.99800000000005,2062.0,2169.0,0.131913,17.021291427647373
464.00300000000004,2059.058823529404,2166.647058823523,0.13115005882352737,17.096797560000013
464.015,2052.0,2161.0,0.129319,16.86574879500056
464.019,2055.0588235294167,2162.8823529411798,0.12944276470588256,16.788732540000012
464.03200000000004,2065.0,2169.0,0.129845,16.985048484118867
464.03599999999994,2065.2352941176423,2169.4705882352846,0.13027629411763839,17.045453390000006
464.049,2066.0,2171.0,0.131678,17.241769334117556
464.053,2066.0,2170.0,0.131963,17.302174240000014
464.06500000000005,2066.0,2167.0,0.132818,16.975987748234758
464.07000000000005,2064.8235294117617,2167.2941176470595,0.13268094117647022,16.840076710000005
464.082,2062.0,2168.0,0.132352,17.032617347499556
464.086,2061.529411764705,2168.470588235295,0.13253105882352972,17.096797560000013
464.09900000000005,2060.0,2170.0,0.133113,16.86121842705738
464.10299999999995,2061.499999999968,2168.750000000027,0.13254225000001219,16.788732540000012
464.115,2066.0,2165.0,0.13083,16.824975483529478
464.12,2066.2941176470595,2165.0,0.13027235294117498,16.840076710000005
464.13199999999995,2067.0,2165.0,0.128934,17.032617347499556
464.13599999999997,2064.882352941173,2164.0588235294103,0.12854505882352876,17.096797560000013
464.149,2058.0,2161.0,0.127281,17.175323937647033
464.153,2060.5000000000177,2162.5000000000105,0.12717224999999924,17.199485900000013
464.16499999999996,2068.0,2167.0,0.126846,17.199485900000013
464.16999999999996,2068.5882352941153,2165.8235294117694,0.12649982352941314,17.199485900000013
464.182,2070.0,2163.0,0.125669,16.968437135000013
464.18600000000004,2068.3529411764566,2163.705882352947,0.12603794117647368,16.891420880000013
464.19899999999996,2063.0,2166.0,0.127237,16.96994725764687
464.203,2061.8235294117626,2164.5882352941153,0.1276497058823536,16.994109220000013
464.216,2058.0,2160.0,0.128991,16.522950954117903
464.22,2058.250000000002,2160.250000000002,0.12952000000000374,16.37797918000001
464.23199999999997,2059.0,2161.0,0.131107,16.740408615293727
464.23699999999997,2059.5882352941153,2161.882352941173,0.13080552941176593,16.891420880000013
464.249,2061.0,2164.0,0.130082,16.929929007500007
464.25300000000004,2061.4705882352982,2164.235294117649,0.13001823529411713,16.942765050000006
464.26599999999996,2063.0,2165.0,0.129811,16.98202823882344
464.27,2062.75,2164.75,0.13041175,16.994109220000013
464.28200000000004,2062.0,2164.0,0.132214,17.06659510705896
464.28700000000003,2063.4705882352982,2164.5882352941194,0.1320428235294113,17.096797560000013
464.299,2067.0,2166.0,0.131632,17.019781305000194
464.303,2064.6470588235256,2164.8235294117626,0.13145670588235264,16.994109220000013
464.31600000000003,2057.0,2161.0,0.130887,16.680003709411938
464.32000000000005,2059.5000000000177,2160.2499999999945,0.13081474999999948,16.58335586000001
464.332,2067.0,2158.0,0.130598,16.80081352117624
464.337,2066.7058823529424,2159.764705882346,0.13057741176470597,16.891420880000013
464.34900000000005,2066.0,2164.0,0.130528,17.045453390001107
464.35299999999995,2063.6470588235766,2167.764705882277,0.130853647058817,17.096797560000013
464.366,2056.0,2180.0,0.131912,16.900481615882462
464.37,2057.1764705882374,2177.1764705882306,0.13228070588235355,16.840076710000005
464.38300000000004,2061.0,2168.0,0.133479,17.03639265411887
464.38699999999994,2061.9999999999786,2167.250000000016,0.1330370000000094,17.096797560000013
464.399,2065.0,2165.0,0.131711,16.98806872941159
464.404,2061.764705882366,2162.0588235294235,0.1318783529411758,16.942765050000006
464.41600000000005,2054.0,2155.0,0.13228,17.058289432500832
464.41999999999996,2056.823529411708,2157.3529411764234,0.13273952941175549,17.096797560000013
464.433,2066.0,2165.0,0.134233,16.900481615882462
464.437,2065.2499999999945,2164.749999999998,0.13387599999999747,16.840076710000005
464.44899999999996,2063.0,2164.0,0.132805,16.80383376647064
464.45399999999995,2063.882352941173,2163.4117647058847,0.1326952941176475,16.788732540000012
464.466,2066.0,2162.0,0.132432,16.711716285000012
464.47,2065.5294117647018,2164.5882352941394,0.13270000000000223,16.686044200000012
464.48299999999995,2064.0,2173.0,0.133571,17.00014971058744
464.48699999999997,2064.25,2172.25,0.13403525,17.096797560000013
464.499,2065.0,2170.0,0.135428,17.27801227764737
464.504,2065.0,2167.3529411764634,0.13524770588235246,17.353518410000007
464.51599999999996,2065.0,2161.0,0.134815,16.96843713500092
464.52,2064.2941176470576,2161.470588235295,0.13416464705882244,16.840076710000005
464.533,2062.0,2163.0,0.132051,16.99712946529404
464.53700000000003,2062.4705882352982,2162.5294117647018,0.1318973529411752,17.045453390000006
464.54999999999995,2064.0,2161.0,0.131398,17.08471657882344
464.554,2062.5,2160.0,0.131343,17.096797560000013
464.56600000000003,2058.0,2157.0,0.131178,17.060554616470537
464.571,2060.058823529417,2160.823529411775,0.13098770588235242,17.045453390000006
464.58299999999997,2065.0,2170.0,0.130531,16.852912752500465
464.587,2064.0588235294103,2168.1176470588202,0.13095217647058893,16.788732540000012
464.6,2061.0,2162.0,0.132321,16.945785295294048
464.60400000000004,2062.0000000000073,2163.0000000000073,0.1325890000000019,16.994109220000013
464.616,2065.0,2166.0,0.133393,16.52295095411818
464.621,2065.0,2167.764705882346,0.13369358823529293,16.326635010000004
464.63300000000004,2065.0,2172.0,0.134415,16.865748795003835
464.63699999999994,2065.4705882352846,2170.8235294117885,0.13375900000001317,17.045453390000006
464.65,2067.0,2167.0,0.131627,16.927663823529482
464.654,2067.75,2167.5,0.131462,16.891420880000013
464.66600000000005,2070.0,2169.0,0.130967,17.000149710588424
464.67100000000005,2070.0,2168.7058823529405,0.13141817647058945,17.045453390000006
464.683,2070.0,2168.0,0.132501,17.08396151749992
464.687,2070.9411764705897,2168.470588235295,0.13272076470588273,17.096797560000013
464.70000000000005,2074.0,2170.0,0.133435,17.018271182352468
464.70399999999995,2071.6470588235766,2168.5882352941458,0.13351358823529255,16.994109220000013
464.717,2064.0,2164.0,0.133769,16.876319653529478
464.721,2064.7500000000055,2166.7500000000196,0.13363874999999908,16.840076710000005
464.73299999999995,2067.0,2175.0,0.133248,16.912562597058262
464.73800000000006,2065.8235294117426,2174.7058823529355,0.13324741176470586,16.942765050000006
464.75,2063.0,2174.0,0.133246,17.135305687499557
464.754,2065.8235294117694,2174.0,0.133482941176471,17.199485900000013
464.76700000000005,2075.0,2174.0,0.134253,16.806854011762294
464.77099999999996,2074.0000000000214,2173.0000000000214,0.13419375000000128,16.686044200000012
464.783,2071.0,2170.0,0.134016,16.613558312941066
464.788,2071.882352941179,2170.882352941179,0.13405658823529423,16.58335586000001
464.79999999999995,2074.0,2173.0,0.134154,16.775896497499552
